SeniorCitizen,tenure,MonthlyCharges,gender_encoded,Dependents_encoded,PhoneService_encoded,MultipleLines_encoded,Churn_encoded,InternetService_DSL,InternetService_Fiber optic,Contract_Month-to-month,Contract_One year,Contract_Two year,EstimatedTotalCharges,ContractLengthMonths,ServiceCount,IsNewCustomer,TenureGroup_New (0-12mo),TenureGroup_Established (13-24mo),TenureGroup_Loyal (25-48mo),TenureGroup_Very Loyal (49-72mo)
0,1.0681649150071564,-1.415942845550065,0,0,1,1,0,False,True,True,False,False,-0.4089476126238055,-0.8468928718521724,1.1537269335129055,0,False,False,False,True
0,-0.16575012274560993,1.1149963956218005,0,0,1,0,1,True,False,True,False,False,0.2347467281179731,-0.8468928718521724,-0.5469006295001038,0,False,False,True,False
0,-0.28914162652088654,-0.7072798580219427,1,0,0,0,0,True,False,False,False,True,-0.5177784083780856,1.5396250312044524,-2.247528192513113,0,False,False,True,False
0,-0.6181856365882908,-1.5846721282948562,0,1,1,1,0,True,False,False,True,False,-0.8840869404290772,0.2944852556966482,1.1537269335129055,0,False,True,False,False
0,-0.28914162652088654,0.7775378301322184,0,0,1,1,1,False,True,False,False,True,-0.011670967959807458,1.5396250312044524,1.1537269335129055,0,False,False,True,False
0,-1.2351431554646741,1.1149963956218005,0,0,1,1,1,False,True,False,False,True,-0.9039950128231529,1.5396250312044524,1.1537269335129055,1,True,False,False,False
0,-0.28914162652088654,-0.47105886217923526,1,0,1,0,0,True,False,False,False,True,-0.4372613155842687,1.5396250312044524,-0.5469006295001038,0,False,False,True,False
0,0.7802514061981776,-0.909754997315692,0,0,0,0,0,True,False,True,False,False,-0.138197828064377,-0.8468928718521724,-2.247528192513113,0,False,False,False,True
0,1.6028614313666885,0.878775399779093,0,0,1,1,0,False,True,True,False,False,1.8950799657838804,-0.8468928718521724,1.1537269335129055,0,False,False,False,True
0,1.6028614313666885,1.7224218135030482,1,1,1,0,0,True,False,False,True,False,2.6914028615469054,0.2944852556966482,-0.5469006295001038,0,False,False,False,True
1,-0.6181856365882908,-1.550926271745898,0,0,1,1,0,False,True,False,False,True,-0.876123711471447,1.5396250312044524,1.1537269335129055,0,False,True,False,False
0,-0.782707641621993,0.30509583844680355,0,0,1,0,1,True,False,True,False,False,-0.570866601428954,-0.8468928718521724,-0.5469006295001038,0,False,True,False,False
0,1.4794699275914118,-1.550926271745898,1,0,1,0,0,True,False,False,False,True,-0.42487407053906606,1.5396250312044524,-0.5469006295001038,0,False,False,False,True
0,0.739120904939752,-0.33607543598340245,0,0,0,0,0,True,False,True,False,False,0.22811070398661457,-0.8468928718521724,-2.247528192513113,0,False,False,False,True
0,-1.2762736567230997,-1.550926271745898,0,1,1,0,0,True,False,True,False,False,-1.0176922262737624,-0.8468928718521724,-0.5469006295001038,1,True,False,False,False
0,0.41007689487234766,0.30509583844680355,0,1,1,0,0,True,False,False,True,False,0.3913568976180347,0.2944852556966482,-0.5469006295001038,0,False,False,True,False
1,-0.20688062400403545,-0.909754997315692,0,1,0,0,0,True,False,False,True,False,-0.5522857338611501,0.2944852556966482,-2.247528192513113,0,False,False,True,False
0,-1.2351431554646741,-1.044738423511525,1,0,0,1,1,False,True,False,False,True,-0.9889361217045421,1.5396250312044524,-0.5469006295001038,1,True,False,False,False
0,-0.7415771403635675,0.7437919735832602,1,0,1,1,0,False,True,True,False,False,-0.4514181670645002,-0.8468928718521724,1.1537269335129055,0,False,True,False,False
0,-1.1940126542062486,-0.8760091407667338,1,0,0,0,0,True,False,True,False,False,-0.9646040332228942,-0.8468928718521724,-2.247528192513113,1,True,False,False,False
0,0.4512073961307732,-1.550926271745898,1,0,1,1,0,False,True,False,False,True,-0.6460748749176841,1.5396250312044524,1.1537269335129055,0,False,False,True,False
0,-1.1940126542062486,0.878775399779093,0,0,1,0,1,False,True,False,True,False,-0.8725844986013891,0.2944852556966482,-0.5469006295001038,1,True,False,False,False
0,-0.6593161378467164,-1.5846721282948562,0,0,1,0,0,False,True,False,False,True,-0.8924925709954648,1.5396250312044524,-0.5469006295001038,0,False,True,False,False
0,-1.1940126542062486,-0.5385505752771517,1,0,1,1,1,True,False,False,True,False,-0.9469079688726048,0.2944852556966482,1.1537269335129055,1,True,False,False,False
0,-1.2762736567230997,0.8450295432301349,1,0,1,0,0,True,False,False,False,True,-0.954871197830235,1.5396250312044524,-0.5469006295001038,1,True,False,False,False
0,-0.9472296466556952,0.4738251211915946,1,0,1,1,1,False,True,True,False,False,-0.6814670036182631,-0.8468928718521724,1.1537269335129055,0,True,False,False,False
0,-0.7415771403635675,-1.550926271745898,1,0,1,1,0,True,False,False,False,True,-0.9026678079968812,1.5396250312044524,1.1537269335129055,0,False,True,False,False
0,1.191556418782433,-1.415942845550065,0,0,1,0,0,True,False,False,False,True,-0.37709469679328456,1.5396250312044524,-0.5469006295001038,0,False,False,False,True
0,-1.3174041579815252,0.5413168342895109,0,0,1,1,1,True,False,False,False,True,-0.9991113587059586,1.5396250312044524,1.1537269335129055,1,True,False,False,False
0,0.49233789738919875,0.6425544039363856,1,0,1,1,0,False,True,False,True,False,0.6567978628723764,0.2944852556966482,1.1537269335129055,0,False,False,True,False
1,1.3972089250745607,1.2499798218176335,1,0,1,0,0,True,False,True,False,False,2.017625211409635,-0.8468928718521724,-0.5469006295001038,0,False,False,False,True
0,1.1504259175240075,-0.1673461532386114,0,1,0,0,0,True,False,False,True,False,0.6107880955616238,0.2944852556966482,-2.247528192513113,0,False,False,False,True
0,1.5206004288498374,1.182488108719717,1,1,1,1,0,False,True,False,True,False,2.0923910832896078,0.2944852556966482,1.1537269335129055,0,False,False,False,True
0,0.739120904939752,-0.7410257145709009,1,0,0,1,0,True,False,True,False,False,-0.042639080572813993,-0.8468928718521724,-0.5469006295001038,0,False,False,False,True
1,0.5334683986476243,1.1487422521707586,0,0,1,1,0,False,True,True,False,False,0.9996591096592344,-0.8468928718521724,1.1537269335129055,0,False,False,True,False
0,-0.9060991453972697,0.8450295432301349,1,1,1,0,0,True,False,True,False,False,-0.5925442802580586,-0.8468928718521724,-0.5469006295001038,0,True,False,False,False
0,1.5206004288498374,1.0812505390728424,0,0,1,1,0,False,True,False,False,True,1.999486745450588,1.5396250312044524,1.1537269335129055,0,False,False,False,True
0,0.6979904036813265,0.8112836866811767,1,0,1,1,0,False,True,True,False,False,0.9554189487835109,-0.8468928718521724,1.1537269335129055,0,False,False,False,True
0,0.41007689487234766,0.44007926464263636,0,0,1,0,0,True,False,True,False,False,0.4674499743242793,-0.8468928718521724,-0.5469006295001038,0,False,False,True,False
0,-0.4125331302961632,-1.213467706256316,1,1,0,0,0,False,True,True,False,False,-0.730131180581559,-0.8468928718521724,-2.247528192513113,0,False,True,False,False
0,-0.7004466391051419,-0.09985444014069497,0,0,1,0,0,True,False,False,True,False,-0.5894474689967579,0.2944852556966482,-0.5469006295001038,0,False,True,False,False
0,0.41007689487234766,-0.2010920097875696,0,1,0,0,0,False,True,True,False,False,0.10600785996961737,-0.8468928718521724,-2.247528192513113,0,False,False,True,False
0,-0.4125331302961632,0.8450295432301349,0,1,1,1,0,False,True,False,True,False,-0.10944172349515666,0.2944852556966482,1.1537269335129055,0,False,True,False,False
0,-1.070621150430972,-1.415942845550065,1,0,0,0,0,True,False,False,True,False,-0.9610648203528364,0.2944852556966482,-2.247528192513113,0,True,False,False,False
1,1.3149479225577096,1.182488108719717,1,0,1,0,0,True,False,True,False,False,1.8689782708672034,-0.8468928718521724,-0.5469006295001038,0,False,False,False,True
0,1.4794699275914118,0.5075709777405528,1,1,1,1,0,True,False,False,False,True,1.437194300720141,1.5396250312044524,1.1537269335129055,0,False,False,False,True
1,1.6028614313666885,-0.03236272704277856,1,1,0,1,0,False,True,True,False,False,1.0350512383598134,-0.8468928718521724,-0.5469006295001038,0,False,False,False,True
0,0.3278158923554966,0.8112836866811767,1,0,1,0,0,True,False,False,True,False,0.5970736456901495,0.2944852556966482,-0.5469006295001038,0,False,False,True,False
0,0.3689463936139221,-1.078484280060483,0,0,0,0,1,False,True,True,False,False,-0.4036387933187187,-0.8468928718521724,-2.247528192513113,0,False,False,True,False
1,-0.37140262903773763,1.2837256783665916,1,0,1,0,1,True,False,False,False,True,0.06884612483400952,1.5396250312044524,-0.5469006295001038,0,False,True,False,False
0,1.4794699275914118,-1.5171804151969397,1,1,1,0,0,True,False,False,True,False,-0.39434835953481673,0.2944852556966482,-0.5469006295001038,0,False,False,False,True
0,-0.7415771403635675,-1.382196989001107,0,0,1,0,1,True,False,True,False,False,-0.8694876873400884,-0.8468928718521724,-0.5469006295001038,0,False,True,False,False
0,-1.3174041579815252,0.17011241225097068,0,0,1,0,0,True,False,False,True,False,-1.0039777764022881,0.2944852556966482,-0.5469006295001038,1,True,False,False,False
0,1.5206004288498374,1.351217391464508,0,1,1,1,0,True,False,False,False,True,2.2472316463546402,1.5396250312044524,1.1537269335129055,0,False,False,False,True
0,-0.8238381428804186,0.40633340809367813,1,1,1,1,0,False,True,True,False,False,-0.5867930593442144,-0.8468928718521724,1.1537269335129055,0,False,True,False,False
0,1.6028614313666885,0.6425544039363856,1,0,1,1,0,False,True,False,True,False,1.6721095549702334,0.2944852556966482,1.1537269335129055,0,False,False,False,True
0,-1.3174041579815252,1.013758825974926,0,0,1,0,1,True,False,True,False,False,-0.9929177361833573,-0.8468928718521724,-0.5469006295001038,1,True,False,False,False
0,1.561730930108263,1.5874383873072155,0,0,1,1,0,True,False,False,False,True,2.5139998164352537,1.5396250312044524,1.1537269335129055,0,False,False,False,True
1,1.0681649150071564,0.9462671128770095,0,0,1,1,0,True,False,False,True,False,1.4181710315435798,0.2944852556966482,1.1537269335129055,0,False,False,False,True
0,-0.3302721277793121,-0.8422632842177755,1,1,0,0,0,False,True,True,False,False,-0.5819266416478849,-0.8468928718521724,-2.247528192513113,0,False,False,True,False
0,-0.4536636315545887,-0.1673461532386114,0,1,1,0,1,True,False,False,False,True,-0.44168533167184104,1.5396250312044524,-0.5469006295001038,0,False,True,False,False
0,1.5206004288498374,0.7437919735832602,1,0,1,0,0,False,True,True,False,False,1.6898056193205229,-0.8468928718521724,-0.5469006295001038,0,False,False,False,True
0,1.2326869200408586,1.3174715349155497,1,0,1,1,0,False,True,False,True,False,1.8910983513050652,0.2944852556966482,1.1537269335129055,0,False,False,False,True
0,-0.5359246340714398,0.8450295432301349,1,0,1,0,0,True,False,False,False,True,-0.23021736268588214,1.5396250312044524,-0.5469006295001038,0,False,True,False,False
0,0.12216338606336888,-1.044738423511525,1,0,0,0,0,True,False,True,False,False,-0.4779622635899344,-0.8468928718521724,-2.247528192513113,0,False,False,True,False
0,-0.8649686441388441,-0.13360029668965318,0,0,1,0,1,True,False,False,True,False,-0.7062414937086683,0.2944852556966482,-0.5469006295001038,0,True,False,False,False
0,1.2326869200408586,1.1487422521707586,1,0,1,1,0,False,True,True,False,False,1.751741844546536,-0.8468928718521724,1.1537269335129055,0,False,False,False,True
0,-1.3174041579815252,-1.4496887020990232,1,0,0,0,1,False,True,True,False,False,-1.0252130536226356,-0.8468928718521724,-2.247528192513113,1,True,False,False,False
0,0.16329388732179442,-1.5846721282948562,0,1,1,0,0,True,False,False,True,False,-0.724379959667715,0.2944852556966482,-0.5469006295001038,0,False,False,True,False
0,0.3689463936139221,1.1149963956218005,0,0,1,1,0,False,True,True,False,False,0.804117598588536,-0.8468928718521724,1.1537269335129055,0,False,False,True,False
0,-0.9060991453972697,-0.03236272704277856,1,1,1,1,0,False,True,True,False,False,-0.7190711403626281,-0.8468928718521724,1.1537269335129055,0,True,False,False,False
0,-0.9060991453972697,0.2713499818978453,1,0,1,0,1,True,False,True,False,False,-0.6752733810956617,-0.8468928718521724,-0.5469006295001038,0,True,False,False,False
0,-1.1940126542062486,-1.247213562805274,0,0,0,1,0,False,True,True,False,False,-0.9840697040082126,-0.8468928718521724,-0.5469006295001038,1,True,False,False,False
0,1.273817421299284,-0.40356714908131885,0,1,1,0,0,False,True,False,True,False,0.4935516692409563,0.2944852556966482,-0.5469006295001038,0,False,False,False,True
0,0.3278158923554966,0.40633340809367813,0,1,1,0,0,False,True,True,False,False,0.37941205418158935,-0.8468928718521724,-0.5469006295001038,0,False,False,True,False
0,-1.1940126542062486,0.4738251211915946,1,0,1,0,0,True,False,False,False,True,-0.8938197758217364,1.5396250312044524,-0.5469006295001038,1,True,False,False,False
0,-0.16575012274560993,-1.382196989001107,1,0,0,1,0,False,True,True,False,False,-0.7146471242750557,-0.8468928718521724,-0.5469006295001038,0,False,False,True,False
1,-1.2351431554646741,0.13636655570201248,0,0,1,1,1,True,False,False,True,False,-0.9424839527850324,0.2944852556966482,1.1537269335129055,1,True,False,False,False
0,-0.9060991453972697,-0.1673461532386114,1,0,1,0,0,False,True,False,False,True,-0.7385368111479466,1.5396250312044524,-0.5469006295001038,0,True,False,False,False
0,0.49233789738919875,0.5075709777405528,0,1,1,0,0,True,False,True,False,False,0.5771655732960739,-0.8468928718521724,-0.5469006295001038,0,False,False,True,False
0,1.3560784238161352,-1.550926271745898,1,1,1,1,0,True,False,False,False,True,-0.4514181670645002,1.5396250312044524,1.1537269335129055,0,False,False,False,True
0,1.4383394263329863,-1.3484511324521486,0,0,1,0,0,True,False,False,True,False,-0.2532222463412584,0.2944852556966482,-0.5469006295001038,0,False,False,False,True
0,-0.5359246340714398,-0.2348378663365278,1,0,1,0,0,True,False,True,False,False,-0.5133543922905133,-0.8468928718521724,-0.5469006295001038,0,False,True,False,False
0,-1.1117516516893975,0.6425544039363856,1,0,1,1,1,True,False,False,True,False,-0.8097634701578615,0.2944852556966482,1.1537269335129055,1,True,False,False,False
0,-1.1940126542062486,-1.5171804151969397,0,1,1,0,0,True,False,False,True,False,-0.9982265554884442,0.2944852556966482,-0.5469006295001038,1,True,False,False,False
1,0.8213819074566031,1.216233965268675,1,0,1,0,1,True,False,False,True,False,1.3562348063175669,0.2944852556966482,-0.5469006295001038,0,False,False,False,True
0,0.41007689487234766,0.0013831295061796465,1,0,1,0,0,True,False,False,True,False,0.2201474750289843,0.2944852556966482,-0.5469006295001038,0,False,False,True,False
0,-1.3174041579815252,-1.550926271745898,1,0,1,1,0,False,True,False,False,True,-1.0265402584489072,1.5396250312044524,1.1537269335129055,1,True,False,False,False
0,1.6028614313666885,1.4862008176603407,0,1,1,1,0,False,True,True,False,False,2.4684324507332582,-0.8468928718521724,1.1537269335129055,0,False,False,False,True
0,1.3972089250745607,1.2499798218176335,0,0,1,0,1,True,False,True,False,False,2.017625211409635,-0.8468928718521724,-0.5469006295001038,0,False,False,False,True
0,-0.6593161378467164,1.047504682523884,1,0,1,1,0,False,True,False,False,True,-0.3058680377833695,1.5396250312044524,1.1537269335129055,0,False,True,False,False
0,1.273817421299284,-0.26858372288548604,0,0,1,1,0,False,True,False,True,False,0.6068064810828088,0.2944852556966482,1.1537269335129055,0,False,False,False,True
0,1.273817421299284,1.519946674209299,0,1,1,1,0,False,True,True,False,False,2.1074327379873536,-0.8468928718521724,1.1537269335129055,0,False,False,False,True
1,1.4383394263329863,-1.550926271745898,1,0,1,1,0,False,True,False,True,False,-0.4337221027142108,0.2944852556966482,1.1537269335129055,0,False,False,False,True
0,0.6157294011644754,1.2837256783665916,0,0,1,0,0,True,False,True,False,False,1.173080540292071,-0.8468928718521724,-0.5469006295001038,0,False,False,True,False
0,-1.3174041579815252,-1.5171804151969397,0,0,1,0,0,True,False,True,False,False,-1.02609785684015,-0.8468928718521724,-0.5469006295001038,1,True,False,False,False
1,-0.3302721277793121,0.8112836866811767,0,0,1,0,1,True,False,True,False,False,-0.039984670920270575,-0.8468928718521724,-0.5469006295001038,0,False,False,True,False
0,-0.3302721277793121,0.6425544039363856,1,0,1,0,1,False,True,True,False,False,-0.0952848720149251,-0.8468928718521724,-0.5469006295001038,0,False,False,True,False
0,1.0681649150071564,1.6211842438561737,1,0,1,0,0,True,False,False,True,False,1.9402049298771185,0.2944852556966482,-0.5469006295001038,0,False,False,False,True
0,-1.2351431554646741,0.2713499818978453,1,0,1,0,0,True,False,False,False,True,-0.9371751334799455,1.5396250312044524,-0.5469006295001038,1,True,False,False,False
0,1.191556418782433,-1.550926271745898,1,0,1,0,0,True,False,True,False,False,-0.4868102957650791,-0.8468928718521724,-0.5469006295001038,0,False,False,False,True
0,-1.1940126542062486,-0.3023295794344442,1,0,1,1,0,False,True,True,False,False,-0.9345207238274021,-0.8468928718521724,1.1537269335129055,1,True,False,False,False
0,-0.4125331302961632,-1.415942845550065,1,1,1,1,0,False,True,False,False,True,-0.7911826025900576,1.5396250312044524,1.1537269335129055,0,False,True,False,False
1,0.16329388732179442,-0.9772467104136084,1,0,0,0,0,True,False,False,True,False,-0.4297404882353956,0.2944852556966482,-2.247528192513113,0,False,False,True,False
0,0.5334683986476243,0.9800129694259677,1,0,1,1,0,False,True,True,False,False,0.8979067396450702,-0.8468928718521724,1.1537269335129055,0,False,False,True,False
0,0.6979904036813265,0.13636655570201248,1,1,1,0,0,False,True,True,False,False,0.5130173400262746,-0.8468928718521724,-0.5469006295001038,0,False,False,False,True
0,-1.2762736567230997,-1.550926271745898,0,0,1,1,0,False,True,True,False,False,-1.0176922262737624,-0.8468928718521724,1.1537269335129055,1,True,False,False,False
0,1.6028614313666885,0.44007926464263636,0,1,1,1,0,False,True,True,False,False,1.4809920599871074,-0.8468928718521724,1.1537269335129055,0,False,False,False,True
1,0.9447734112318797,1.4862008176603407,0,0,1,1,0,True,False,False,True,False,1.6898056193205229,0.2944852556966482,1.1537269335129055,0,False,False,False,True
0,0.3278158923554966,-1.550926271745898,1,1,1,0,0,False,True,False,True,False,-0.6726189714431183,0.2944852556966482,-0.5469006295001038,0,False,False,True,False
0,-0.8649686441388441,-0.5722964318261099,0,0,1,0,0,True,False,False,True,False,-0.7752561446747971,0.2944852556966482,-0.5469006295001038,0,True,False,False,False
0,1.5206004288498374,-1.382196989001107,1,0,1,1,0,True,False,False,False,True,-0.2611854752988887,1.5396250312044524,1.1537269335129055,0,False,False,False,True
0,-1.1940126542062486,-1.550926271745898,0,1,1,0,0,True,False,True,False,False,-0.9999961619234731,-0.8468928718521724,-0.5469006295001038,1,True,False,False,False
0,0.08103288480494333,0.7775378301322184,1,0,1,0,0,True,False,False,False,True,0.3426927206547387,1.5396250312044524,-0.5469006295001038,0,False,False,True,False
0,-0.37140262903773763,0.30509583844680355,1,1,1,1,0,True,False,False,True,False,-0.23906539486102685,0.2944852556966482,1.1537269335129055,0,False,True,False,False
1,0.3689463936139221,0.6425544039363856,0,0,1,1,1,True,False,False,False,True,0.5439854526392812,1.5396250312044524,1.1537269335129055,0,False,False,True,False
0,0.739120904939752,1.1149963956218005,0,0,1,1,0,False,True,True,False,False,1.1982974319912334,-0.8468928718521724,1.1537269335129055,0,False,False,False,True
0,1.3972089250745607,0.13636655570201248,0,1,1,1,0,False,True,False,True,False,1.0394752544473858,0.2944852556966482,1.1537269335129055,0,False,False,False,True
0,-0.7004466391051419,0.5075709777405528,1,0,1,1,0,True,False,True,False,False,-0.4620358056746739,-0.8468928718521724,1.1537269335129055,0,False,True,False,False
0,-1.070621150430972,0.13636655570201248,1,1,1,0,0,False,True,True,False,False,-0.8186115023330063,-0.8468928718521724,-0.5469006295001038,0,True,False,False,False
0,-0.7415771403635675,-1.5846721282948562,1,0,1,1,0,False,True,True,False,False,-0.9093038321282396,-0.8468928718521724,1.1537269335129055,0,False,True,False,False
0,-1.2351431554646741,0.30509583844680355,0,0,1,1,0,True,False,False,False,True,-0.9358479286536738,1.5396250312044524,1.1537269335129055,1,True,False,False,False
0,-0.8649686441388441,-1.078484280060483,1,0,0,1,0,False,True,True,False,False,-0.8548884342510996,-0.8468928718521724,-0.5469006295001038,0,True,False,False,False
